Henthorn,Hodder Place,Whalley Weir,New Jumbles Rock,Samlesbury
3.66,2.56,3.1,8.84,9.89
3.63,2.56,3.08,8.78,9.89
3.63,2.56,3.1,8.78,9.89
3.63,2.56,3.08,8.78,9.89
3.63,2.56,3.08,8.73,9.94
3.61,2.56,3.1,8.73,10.0
3.63,2.56,3.1,8.73,9.98
3.66,2.58,3.11,8.73,9.98
3.66,2.6,3.08,8.73,10.1
3.66,2.6,3.1,8.73,10.1
3.63,2.6,3.11,8.78,10.1
3.63,2.6,3.08,8.78,10.2
3.61,2.6,3.06,8.73,10.2
3.61,2.6,3.0,8.73,10.2
3.61,2.6,3.02,8.73,10.2
3.61,2.6,3.0,8.73,10.2
3.61,2.6,3.0,8.67,10.2
3.58,2.6,3.06,8.67,10.2
3.58,2.6,3.06,8.67,10.2
3.58,2.6,3.1,8.61,10.2
3.58,2.6,3.08,8.61,10.2
3.58,2.6,3.08,8.56,10.2
3.56,2.6,3.06,8.56,10.2
3.56,2.6,3.04,8.56,10.2
3.53,2.6,3.02,8.61,10.2
3.56,2.6,3.0,8.61,10.2
3.56,2.6,3.0,8.61,10.2
3.56,2.6,3.0,8.61,10.1
3.53,2.6,3.0,8.61,10.1
3.53,2.6,3.02,8.56,10.1
3.53,2.58,3.02,8.56,10.1
3.53,2.58,2.96,8.5,10.1
3.53,2.6,3.0,8.5,10.0
3.56,2.6,3.02,8.5,10.0
3.58,2.6,3.02,8.5,10.0
3.58,2.6,3.06,8.5,9.98
3.58,2.6,3.06,8.5,9.98
3.58,2.6,3.1,8.5,9.98
3.58,2.6,3.1,8.5,9.98
3.58,2.6,3.15,8.56,9.98
3.58,2.6,3.15,8.56,9.98
3.58,2.6,3.21,8.61,9.98
3.58,2.6,3.25,8.61,9.89
3.61,2.6,3.29,8.62,9.89
3.61,2.6,3.33,8.67,9.89
3.61,2.6,3.35,8.67,9.89
3.63,2.6,3.41,8.73,9.89
3.66,2.6,3.51,8.79,9.89
3.66,2.6,3.53,8.84,9.89
3.61,2.6,3.62,8.84,9.89
3.61,2.6,3.64,8.9,9.89
3.61,2.62,3.72,8.96,9.98
3.63,2.62,3.75,9.02,9.94
3.66,2.62,3.79,9.07,9.94
3.66,2.62,3.85,9.13,9.89
3.66,2.62,3.99,9.25,9.89
3.68,2.62,4.1,9.25,9.89
3.68,2.62,3.99,9.31,9.89
3.68,2.62,4.14,9.43,9.89
3.68,2.62,4.1,9.49,9.89
3.68,2.62,4.14,9.55,9.85
3.66,2.62,4.19,9.67,9.85
3.68,2.62,4.21,9.67,9.85
3.66,2.62,4.24,9.73,9.85
3.66,2.62,4.26,9.73,9.85
3.68,2.62,4.28,9.73,9.89
3.68,2.62,4.28,9.79,9.89
3.68,2.62,4.26,9.79,9.89
3.76,2.62,4.31,9.85,9.89
3.73,2.62,4.24,9.85,9.89
3.73,2.62,4.26,9.91,9.94
3.73,2.62,4.31,9.91,9.98
3.71,2.62,4.31,9.91,10.0
3.71,2.62,4.24,9.91,10.0
3.68,2.62,4.24,9.91,10.1
3.68,2.62,4.21,9.97,10.1
3.68,2.62,4.21,9.91,10.2
3.68,2.62,4.24,9.91,10.2
3.68,2.63,4.21,9.91,10.2
3.68,2.63,4.19,9.91,10.3
3.68,2.63,4.17,9.91,10.4
3.66,2.63,4.17,9.91,10.5
3.66,2.63,4.17,9.85,10.5
3.66,2.63,4.14,9.85,10.5
3.66,2.63,4.08,9.85,10.6
3.66,2.63,4.03,9.85,10.7
3.63,2.63,3.99,9.79,10.8
3.63,2.63,4.01,9.73,10.8
3.61,2.63,4.01,9.73,10.9
3.61,2.65,3.99,9.73,10.9
3.61,2.65,3.9,9.67,11.0
3.58,2.65,3.88,9.67,11.0
3.58,2.65,3.88,9.61,11.1
3.58,2.65,3.85,9.61,11.1
3.58,2.67,3.81,9.61,11.1
3.58,2.67,3.72,9.49,11.2
3.58,2.67,3.79,9.49,11.2
3.58,2.67,3.72,9.49,11.2
3.58,2.67,3.7,9.43,11.3
3.53,2.67,3.68,9.43,11.3
3.53,2.67,3.64,9.37,11.3
3.58,2.67,3.62,9.37,11.3
3.56,2.67,3.62,9.31,11.3
3.53,2.67,3.56,9.25,11.3
3.53,2.67,3.56,9.25,11.3
3.53,2.67,3.53,9.25,11.3
3.53,2.67,3.49,9.19,11.3
3.51,2.67,3.47,9.19,11.3
3.51,2.67,3.41,9.13,11.3
3.51,2.67,3.41,9.08,11.3
3.51,2.67,3.39,9.08,11.3
3.51,2.67,3.43,9.08,11.3
3.51,2.65,3.35,9.02,11.2
3.51,2.65,3.39,9.02,11.2
3.51,2.65,3.29,8.96,11.1
3.51,2.65,3.33,8.9,11.1
3.51,2.65,3.27,8.9,11.1
3.51,2.65,3.25,8.9,11.1
3.51,2.65,3.21,8.84,11.1
3.51,2.65,3.25,8.84,11.0
3.51,2.65,3.21,8.84,11.0
3.51,2.65,3.19,8.84,10.9
3.51,2.65,3.19,8.79,10.9
3.51,2.65,3.15,8.79,10.9
3.51,2.65,3.11,8.79,10.9
3.51,2.65,3.13,8.73,10.9
3.53,2.65,3.1,8.67,10.8
3.53,2.63,3.08,8.67,10.8
3.53,2.63,3.1,8.67,10.8
3.53,2.63,3.08,8.67,10.7
3.53,2.63,3.08,8.67,10.7
3.53,2.63,3.08,8.62,10.7
3.53,2.63,3.11,8.62,10.6
3.53,2.63,3.08,8.62,10.6
3.56,2.62,3.08,8.62,10.6
3.56,2.62,3.08,8.62,10.5
3.58,2.62,3.06,8.62,10.5
3.56,2.62,3.1,8.62,10.5
3.58,2.62,3.08,8.62,10.4
3.58,2.62,3.1,8.62,10.4
3.58,2.62,3.08,8.62,10.3
3.58,2.62,3.11,8.62,10.3
3.58,2.62,3.13,8.62,10.3
3.58,2.62,3.13,8.62,10.3
3.58,2.62,3.13,8.62,10.3
3.58,2.62,3.15,8.67,10.2
3.56,2.62,3.21,8.67,10.2
3.53,2.62,3.21,8.67,10.2
3.53,2.62,3.25,8.67,10.2
3.53,2.62,3.21,8.67,10.2
3.53,2.62,3.27,8.67,10.2
3.53,2.62,3.31,8.67,10.1
3.53,2.62,3.31,8.67,10.1
3.53,2.62,3.29,8.67,10.1
3.51,2.62,3.35,8.67,10.0
3.51,2.62,3.35,8.67,10.0
3.51,2.62,3.41,8.73,10.0
3.51,2.62,3.41,8.73,9.98
3.51,2.62,3.41,8.79,9.98
3.51,2.62,3.47,8.79,9.98
3.51,2.62,3.47,8.79,9.98
3.51,2.62,3.47,8.79,9.94
3.51,2.62,3.43,8.85,9.89
3.48,2.62,3.43,8.85,9.89
3.48,2.62,3.43,8.85,9.89
3.48,2.62,3.45,8.85,9.89
3.48,2.62,3.49,8.85,9.89
3.48,2.62,3.45,8.85,9.89
3.48,2.62,3.47,8.85,9.89
3.48,2.62,3.47,8.85,9.89
3.48,2.62,3.47,8.85,9.89
3.48,2.62,3.47,8.85,9.89
3.48,2.62,3.43,8.85,9.89
3.48,2.62,3.41,8.85,9.89
3.48,2.62,3.39,8.85,9.89
3.48,2.62,3.47,8.85,9.89
3.48,2.62,3.43,8.85,9.94
3.46,2.62,3.41,8.85,9.94
3.46,2.62,3.43,8.85,9.98
3.43,2.62,3.43,8.85,9.98
3.43,2.62,3.43,8.79,9.98
3.46,2.62,3.37,8.85,9.98
3.43,2.62,3.41,8.79,9.98
3.43,2.62,3.39,8.79,9.98
3.43,2.62,3.39,8.79,10.0
3.43,2.62,3.39,8.79,10.0
3.43,2.62,3.35,8.79,10.0
3.43,2.62,3.35,8.79,10.0
3.43,2.62,3.33,8.73,10.0
3.43,2.62,3.35,8.73,10.0
3.43,2.62,3.31,8.68,10.0
3.43,2.6,3.33,8.68,10.0
3.41,2.6,3.27,8.68,10.1
3.41,2.6,3.35,8.68,10.1
3.41,2.6,3.27,8.68,10.1
3.41,2.6,3.27,8.68,10.1
3.41,2.6,3.25,8.68,10.1
3.41,2.6,3.25,8.62,10.1
3.41,2.6,3.23,8.62,10.1
3.38,2.6,3.23,8.62,10.1
3.36,2.6,3.19,8.62,10.1
3.36,2.53,3.19,8.56,10.1
3.36,2.53,3.13,8.56,10.1
3.36,2.53,3.13,8.51,10.1
3.36,2.53,3.13,8.51,10.1
3.33,2.53,3.08,8.51,10.1
3.33,2.53,3.08,8.45,10.1
3.33,2.53,3.08,8.45,10.0
3.33,2.53,3.0,8.4,10.0
3.33,2.53,3.02,8.34,10.0
3.33,2.53,2.98,8.34,10.0
3.33,2.53,3.0,8.28,10.0
3.33,2.53,2.94,8.28,10.0
3.33,2.53,2.91,8.28,10.0
3.33,2.53,2.94,8.28,10.0
3.33,2.53,2.85,8.23,9.98
3.33,2.53,2.82,8.23,9.98
3.33,2.53,2.83,8.17,9.98
3.33,2.51,2.82,8.12,9.94
3.33,2.51,2.83,8.12,9.89
3.33,2.51,2.76,8.12,9.89
3.33,2.51,2.8,8.07,9.89
3.33,2.51,2.78,8.07,9.89
3.33,2.49,2.8,8.01,9.85
3.33,2.49,2.74,8.01,9.85
3.33,2.49,2.76,8.01,9.85
3.36,2.49,2.78,7.96,9.81
3.33,2.49,2.76,7.96,9.77
3.33,2.49,2.8,7.96,9.77
3.33,2.49,2.82,7.96,9.77
3.33,2.49,2.82,7.96,9.72
3.33,2.49,2.87,7.96,9.72
3.33,2.48,2.85,7.96,9.72
3.33,2.48,2.89,7.96,9.68
3.33,2.48,2.89,7.96,9.68
3.33,2.48,2.94,7.96,9.6
3.33,2.48,2.89,8.01,9.6
3.33,2.48,2.91,8.01,9.6
3.31,2.48,2.91,8.01,9.6
3.33,2.48,2.93,8.07,9.55
3.33,2.46,2.94,8.07,9.55
3.36,2.46,2.93,8.07,9.51
3.38,2.46,2.94,8.07,9.47
3.41,2.46,3.0,8.07,9.43
3.41,2.46,2.96,8.07,9.43
3.41,2.46,2.96,8.07,9.43
3.43,2.46,2.93,8.07,9.39
3.41,2.46,2.94,8.07,9.39
3.41,2.46,2.96,8.12,9.34
3.38,2.44,3.06,8.12,9.3
3.36,2.46,3.04,8.12,9.3
3.33,2.46,3.02,8.12,9.3
3.33,2.44,3.0,8.12,9.26
3.29,2.46,3.0,8.12,9.26
3.26,2.44,3.06,8.12,9.22
3.26,2.44,3.0,8.12,9.18
3.24,2.44,3.06,8.12,9.18
3.24,2.44,3.02,8.12,9.18
3.24,2.44,3.06,8.12,9.18
3.24,2.44,3.02,8.07,9.18
3.24,2.44,3.02,8.07,9.18
3.24,2.44,2.98,8.07,9.18
3.24,2.44,3.0,8.07,9.14
3.24,2.44,2.93,8.07,9.14
3.24,2.44,2.96,8.07,9.18
3.24,2.43,2.94,8.07,9.18
3.24,2.43,2.94,8.07,9.18
3.24,2.43,2.98,8.07,9.18
3.24,2.43,3.0,8.01,9.18
3.24,2.43,3.02,8.01,9.18
3.24,2.43,3.04,7.96,9.18
3.24,2.43,3.02,7.96,9.18
3.24,2.43,3.04,7.96,9.18
3.24,2.43,3.08,7.96,9.22
3.24,2.43,3.08,7.96,9.22
3.21,2.43,3.06,8.01,9.26
3.24,2.43,3.08,8.01,9.26
3.21,2.43,3.1,8.07,9.26
3.21,2.43,3.08,8.07,9.26
3.21,2.43,3.08,8.07,9.26
3.19,2.43,3.13,8.07,9.3
3.19,2.43,3.1,8.07,9.3
3.19,2.43,3.1,8.07,9.3
3.19,2.43,3.1,8.07,9.3
3.17,2.43,3.1,8.07,9.3
3.17,2.43,3.08,8.07,9.3
3.17,2.43,3.08,8.07,9.26
3.17,2.43,3.1,8.07,9.26
3.17,2.43,3.02,8.07,9.26
3.17,2.43,3.08,8.07,9.26
3.17,2.43,3.06,8.07,9.26
3.17,2.43,3.06,8.01,9.26
3.17,2.43,3.04,8.01,9.26
3.14,2.43,3.02,8.01,9.22
3.14,2.43,3.02,7.96,9.18
3.14,2.43,3.02,7.96,9.18
3.14,2.43,3.0,7.96,9.18
3.14,2.43,3.0,7.96,9.18
3.12,2.43,2.96,7.96,9.18
3.12,2.43,3.0,7.96,9.18
3.12,2.43,2.96,7.91,9.18
3.12,2.43,2.91,7.91,9.14
3.1,2.43,2.93,7.91,9.14
3.1,2.43,2.89,7.91,9.14
3.1,2.43,2.87,7.91,9.14
3.1,2.43,2.83,7.85,9.14
3.1,2.43,2.82,7.85,9.14
3.1,2.43,2.8,7.85,9.18
3.1,2.43,2.8,7.8,9.18
3.1,2.43,2.74,7.75,9.18
3.1,2.43,2.76,7.75,9.18
3.1,2.43,2.73,7.69,9.18
3.1,2.43,2.73,7.69,9.18
3.1,2.43,2.73,7.69,9.18
3.1,2.43,2.74,7.64,9.18
3.1,2.43,2.71,7.64,9.18
3.07,2.43,2.71,7.59,9.18
3.1,2.43,2.73,7.59,9.18
3.1,2.43,2.69,7.59,9.18
3.1,2.43,2.69,7.59,9.18
3.14,2.43,2.69,7.59,9.18
3.1,2.43,2.71,7.59,9.14
3.1,2.43,2.69,7.59,9.14
3.1,2.43,2.71,7.59,9.14
3.1,2.43,2.74,7.59,9.14
3.1,2.43,2.74,7.59,9.14
3.1,2.43,2.8,7.59,9.14
3.1,2.43,2.78,7.59,9.09
3.1,2.43,2.8,7.59,9.09
3.1,2.43,2.74,7.59,9.09
3.1,2.43,2.76,7.59,9.05
3.1,2.43,2.8,7.59,9.05
3.1,2.43,2.78,7.64,9.01
3.1,2.43,2.82,7.64,9.01
3.1,2.43,2.8,7.64,9.01
3.1,2.43,2.82,7.64,9.01
3.1,2.43,2.8,7.64,8.97
3.1,2.43,2.87,7.64,8.97
3.1,2.43,2.83,7.64,8.93
3.1,2.43,2.83,7.64,8.89
3.1,2.43,2.89,7.69,8.89
3.1,2.43,2.89,7.69,8.85
3.1,2.43,2.89,7.69,8.85
3.1,2.41,2.91,7.69,8.85
3.1,2.41,2.93,7.69,8.85
3.07,2.41,2.94,7.69,8.81
3.07,2.41,2.96,7.69,8.81
3.07,2.41,2.94,7.69,8.81
3.07,2.41,2.94,7.69,8.77
3.07,2.41,3.0,7.69,8.77
3.1,2.41,2.94,7.69,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,2.96,7.75,8.73
3.07,2.41,2.96,7.75,8.73
3.1,2.41,3.0,7.75,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,2.96,7.75,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,2.94,7.75,8.73
3.1,2.41,3.0,7.75,8.73
3.1,2.41,3.0,7.75,8.73
3.1,2.41,3.0,7.8,8.73
3.1,2.41,3.02,7.8,8.77
3.1,2.41,2.96,7.8,8.77
3.1,2.41,3.0,7.8,8.77
3.12,2.41,2.98,7.8,8.77
3.1,2.41,3.0,7.85,8.81
3.1,2.41,2.96,7.85,8.81
3.1,2.41,3.02,7.85,8.81
3.1,2.41,3.0,7.85,8.81
3.1,2.41,3.04,7.85,8.81
3.1,2.41,3.02,7.85,8.85
3.12,2.41,3.06,7.85,8.85
3.1,2.41,3.08,7.85,8.85
3.1,2.41,3.08,7.85,8.85
3.1,2.41,3.08,7.85,8.85
3.1,2.41,3.08,7.85,8.85
3.1,2.41,3.06,7.85,8.85
3.1,2.41,3.06,7.85,8.85
3.1,2.39,3.02,7.91,8.85
3.1,2.39,3.04,7.91,8.85
3.1,2.39,3.04,7.91,8.85
3.1,2.38,3.0,7.91,8.89
3.1,2.38,3.0,7.85,8.89
3.07,2.38,2.98,7.85,8.89
3.1,2.38,2.94,7.85,8.89
3.1,2.38,2.96,7.85,8.89
3.07,2.38,2.96,7.85,8.89
3.1,2.36,2.96,7.8,8.89
3.1,2.36,2.98,7.8,8.93
3.1,2.36,2.93,7.75,8.93
3.1,2.36,2.89,7.75,8.93
3.1,2.36,2.87,7.75,8.93
3.1,2.34,2.85,7.69,8.93
3.1,2.34,2.82,7.69,8.93
3.07,2.34,2.82,7.69,8.97
3.07,2.33,2.83,7.69,8.97
3.07,2.33,2.8,7.69,8.97
3.07,2.33,2.74,7.64,8.97
3.07,2.33,2.74,7.64,8.97
3.07,2.33,2.74,7.59,8.97
3.07,2.33,2.73,7.59,8.97
3.05,2.33,2.71,7.54,8.97
3.05,2.31,2.69,7.54,8.97
3.03,2.31,2.64,7.54,8.97
3.03,2.31,2.71,7.54,8.97
3.03,2.31,2.62,7.48,8.97
3.03,2.31,2.64,7.43,8.97
3.0,2.31,2.64,7.38,8.97
3.0,2.29,2.62,7.33,8.97
3.0,2.26,2.6,7.33,8.97
3.0,2.21,2.62,7.23,8.97
3.0,2.21,2.59,7.18,8.97
3.0,2.21,2.59,7.12,8.97
3.0,2.21,2.53,7.12,8.93
3.0,2.21,2.57,7.12,8.93
3.0,2.21,2.55,7.07,8.89
3.0,2.2,2.59,7.07,8.89
3.0,2.2,2.55,7.07,8.85
3.0,2.2,2.59,7.02,8.85
3.0,2.2,2.59,7.02,8.85
2.98,2.2,2.59,7.02,8.85
2.96,2.2,2.62,7.02,8.85
2.93,2.2,2.64,7.02,8.81
2.91,2.2,2.67,7.02,8.81
2.89,2.2,2.69,7.02,8.77
2.87,2.2,2.69,7.02,8.77
2.84,2.21,2.67,7.07,8.73
2.8,2.21,2.67,7.07,8.73
2.78,2.23,2.67,7.13,8.68
2.71,2.25,2.67,7.13,8.68
2.71,2.26,2.64,7.13,8.64
2.69,2.26,2.69,7.13,8.6
2.69,2.31,2.73,7.13,8.6
2.69,2.31,2.74,7.07,8.56
2.69,2.33,2.74,7.02,8.56
2.69,2.36,2.82,7.02,8.52
2.69,2.34,2.82,6.97,8.48
2.69,2.33,2.82,7.02,8.44
2.69,2.31,2.78,7.02,8.44
2.71,2.29,2.83,7.08,8.4
2.71,2.26,2.82,7.13,8.36
2.73,2.23,2.82,7.13,8.32
2.75,2.2,2.8,7.13,8.28
2.78,2.18,2.82,7.13,8.28
2.78,2.15,2.8,7.13,8.24
2.82,2.12,2.74,7.13,8.2
2.82,2.1,2.74,7.02,8.16
2.82,2.09,2.78,7.02,8.16
2.84,2.06,2.74,6.97,8.16
2.84,2.04,2.78,6.97,8.16
2.84,2.03,2.74,6.92,8.12
2.8,2.0,2.74,6.88,8.16
2.78,1.98,2.71,6.88,8.16
2.75,1.97,2.74,6.83,8.16
2.75,1.95,2.71,6.83,8.16
2.78,1.94,2.73,6.83,8.16
2.84,1.89,2.74,6.78,8.16
2.82,1.88,2.76,6.73,8.16
2.82,1.88,2.76,6.68,8.16
2.78,1.85,2.76,6.68,8.16
2.78,1.84,2.8,6.63,8.16
2.75,1.84,2.8,6.63,8.16
2.71,1.81,2.82,6.63,8.16
2.69,1.78,2.83,6.58,8.16
2.62,1.78,2.87,6.58,8.16
2.58,1.75,2.87,6.53,8.16
2.54,1.74,2.89,6.53,8.16
2.47,1.7,2.91,6.53,8.16
2.47,1.69,2.87,6.49,8.12
2.47,1.67,2.93,6.49,8.12
2.45,1.65,2.87,6.44,8.12
2.43,1.63,2.89,6.44,8.12
2.39,1.63,2.83,6.34,8.12
2.35,1.63,2.83,6.34,8.08
2.33,1.61,2.83,6.29,8.08
2.28,1.59,2.74,6.29,8.04
2.26,1.58,2.76,6.2,8.08
2.26,1.57,2.78,6.15,8.12
2.26,1.54,2.78,6.11,8.16
2.24,1.54,2.76,6.02,8.16
2.22,1.54,2.73,5.97,8.16
2.2,1.54,2.74,5.92,8.12
2.18,1.53,2.71,5.83,8.08
2.18,1.52,2.71,5.79,8.04
2.18,1.52,2.67,5.79,8.01
2.18,1.5,2.57,5.79,7.97
2.18,1.49,2.64,5.74,7.93
2.18,1.47,2.57,5.7,7.89
2.16,1.45,2.5,5.7,7.85
2.16,1.44,2.48,5.65,7.77
2.14,1.42,2.45,5.61,7.66
2.12,1.39,2.45,5.57,7.58
2.1,1.37,2.4,5.52,7.5
2.04,1.34,2.4,5.52,7.35
2.03,1.33,2.4,5.48,7.24
2.01,1.31,2.34,5.39,7.2
1.99,1.3,2.32,5.35,7.12
1.97,1.29,2.35,5.31,7.08
1.93,1.26,2.27,5.26,6.97
1.91,1.24,2.29,5.22,6.94
1.91,1.22,2.21,5.14,6.94
1.87,1.21,2.29,5.14,6.86
1.85,1.19,2.18,5.1,6.82
1.84,1.19,2.22,5.01,6.64
1.8,1.17,2.11,4.93,6.35
1.78,1.15,1.75,4.89,6.21
1.78,1.14,1.86,4.81,6.14
1.76,1.13,2.02,4.77,6.1
1.78,1.11,2.08,4.69,6.32
1.76,1.11,2.1,4.65,6.53
1.78,1.11,2.11,4.57,6.61
1.78,1.1,2.11,4.45,6.61
1.78,1.1,2.1,4.34,6.53
1.8,1.1,2.08,4.26,6.32
1.84,1.11,2.08,4.26,6.14
1.85,1.11,2.08,4.26,6.07
1.85,1.11,2.08,4.3,6.0
1.85,1.12,2.11,4.34,6.0
1.85,1.13,2.13,4.38,6.03
1.85,1.14,2.15,4.38,6.07
1.89,1.17,2.18,4.41,6.07
1.89,1.19,2.18,4.49,6.07
1.91,1.21,2.18,4.53,6.07
1.93,1.23,2.18,4.57,6.1
1.97,1.26,2.18,4.65,6.25
1.99,1.29,2.18,4.73,6.35
2.01,1.31,2.18,4.81,6.46
2.04,1.34,2.21,4.93,6.64
2.04,1.38,2.22,4.93,6.75
2.06,1.43,2.22,5.01,6.82
2.1,1.49,2.22,5.1,6.97
2.14,1.55,2.26,5.1,7.2
2.18,1.59,2.29,5.14,7.35
2.22,1.63,2.3,5.18,7.35
2.26,1.67,2.34,5.22,7.31
2.33,1.7,2.35,5.22,7.24
2.39,1.71,2.38,5.26,7.08
2.43,1.74,2.4,5.31,6.97
2.47,1.74,2.43,5.35,6.9
2.51,1.74,2.45,5.39,6.82
2.54,1.75,2.47,5.48,6.71
2.56,1.75,2.48,5.57,6.64
2.62,1.77,2.52,5.66,6.57
2.64,1.78,2.53,5.74,6.53
2.69,1.82,2.57,5.83,6.46
2.69,1.84,2.59,5.93,6.39
2.67,1.88,2.64,6.02,6.32
2.62,1.89,2.69,6.06,6.32
2.62,1.92,2.69,6.16,6.28
2.6,1.94,2.69,6.2,6.25
2.58,1.95,2.71,6.25,6.21
2.56,1.98,2.74,6.34,6.21
2.54,2.01,2.76,6.44,6.21
2.51,2.04,3.33,6.49,6.21
2.49,2.09,3.19,6.63,6.25
2.47,2.13,3.15,6.68,6.28
2.45,2.18,3.0,6.73,6.28
2.39,2.21,2.82,6.83,6.28
2.39,2.23,2.78,6.98,6.28
2.37,2.25,2.85,7.18,6.32
2.33,2.25,2.93,7.33,6.32
2.33,2.25,2.93,7.44,6.32
2.3,2.25,2.93,7.49,6.32
2.26,2.23,2.93,7.38,6.32
2.24,2.21,2.93,7.38,6.32
2.24,2.2,2.91,7.38,6.32
2.24,2.18,2.96,7.49,6.35
2.22,2.17,2.93,7.54,6.35
2.22,2.15,2.89,7.59,6.39
2.2,2.13,2.89,7.59,6.39
2.2,2.1,2.89,7.7,6.39
2.2,2.09,2.82,7.7,6.39
2.2,2.09,2.89,7.75,6.42
2.2,2.04,2.83,7.75,6.46
2.2,2.04,2.85,7.75,6.46
2.2,2.0,2.82,7.75,6.5
2.2,1.98,2.8,7.75,6.53
2.2,1.95,2.78,7.75,6.57
2.2,1.94,2.74,7.81,6.61
2.2,1.94,2.74,7.81,6.68
2.22,1.89,2.67,7.86,6.71
2.22,1.88,2.64,7.86,6.79
2.24,1.88,2.62,7.86,6.86
2.24,1.85,2.57,7.86,6.94
2.24,1.84,2.57,7.86,7.01
2.24,1.84,2.59,7.86,7.08
2.24,1.84,2.53,7.81,7.2
2.24,1.82,2.48,7.81,7.24
2.24,1.82,2.5,7.75,7.35
2.26,1.82,2.45,7.81,7.39
2.26,1.81,2.5,7.81,7.5
2.24,1.81,2.45,7.81,7.58
2.24,1.81,2.4,7.86,7.66
2.24,1.8,2.42,7.86,7.77
2.24,1.8,2.43,7.86,7.85
2.24,1.8,2.4,7.86,7.89
2.24,1.8,2.34,7.86,8.01
2.24,1.8,2.38,7.91,8.08
2.24,1.8,2.32,7.91,8.16
2.24,1.8,2.32,7.91,8.24
2.24,1.8,2.34,7.91,8.32
2.24,1.8,2.37,7.97,8.4
2.24,1.8,2.27,7.97,8.44
2.24,1.8,2.29,7.97,8.48
2.22,1.8,2.29,7.97,8.56
2.24,1.8,2.22,7.97,8.68
2.22,1.78,1.81,7.97,8.73
2.22,1.78,1.94,8.02,8.81
2.22,1.78,2.13,8.02,8.85
2.24,1.78,2.22,8.08,8.85
2.24,1.78,2.27,8.08,8.89
2.24,1.78,2.3,8.08,8.97
2.26,1.78,2.32,7.97,8.97
2.28,1.78,2.34,7.86,8.97
2.3,1.8,2.37,7.86,8.97
2.33,1.82,2.38,7.86,9.01
2.35,1.84,2.42,7.91,8.93
2.41,1.87,2.43,7.91,9.09
2.47,1.88,2.45,7.86,9.01
2.54,1.92,2.47,7.75,8.97
2.56,1.95,2.48,7.7,8.89
2.6,1.98,2.5,7.59,8.89
2.6,2.04,2.5,7.54,9.05
2.62,2.1,2.52,7.33,9.18
2.67,2.15,2.52,7.28,9.22
2.71,2.2,2.53,7.33,9.3
2.78,2.25,2.55,7.49,9.34
2.8,2.29,2.55,7.54,9.39
2.82,2.31,2.57,7.59,9.3
2.84,2.33,2.59,7.49,9.18
2.91,2.36,2.59,7.39,9.09
2.93,2.38,2.62,7.39,8.97
2.98,2.38,2.62,7.39,8.93
3.0,2.48,2.62,7.44,8.89
3.0,2.43,2.64,7.54,8.89
3.0,2.39,2.64,7.59,8.89
3.0,2.38,2.66,7.59,8.89
3.0,2.36,2.67,7.65,8.89
3.0,2.36,2.69,7.7,8.89
3.03,2.36,2.71,7.7,8.89
3.03,2.38,2.73,7.7,8.85
3.05,2.38,2.74,7.65,8.85
3.07,2.39,2.78,7.65,8.81
3.05,2.41,2.8,7.65,8.81
3.03,2.43,2.82,7.65,8.73
3.0,2.43,2.82,7.6,8.73
2.98,2.43,2.83,7.65,8.68
2.96,2.43,2.85,7.6,8.6
2.96,2.43,2.87,7.6,8.6
2.93,2.46,2.89,7.6,8.56
2.93,2.48,2.89,7.65,8.56
2.93,2.51,2.89,7.65,8.56
2.93,2.53,2.91,7.65,8.56
2.93,2.55,2.87,7.65,8.6
2.93,2.62,2.91,7.65,8.64
2.93,2.62,2.87,7.7,8.73
2.93,2.62,2.87,7.65,8.77
2.93,2.62,2.89,7.7,8.85
2.93,2.53,3.19,7.7,8.85
2.93,2.51,3.33,7.7,8.97
2.93,2.48,3.15,7.7,9.01
2.93,2.43,3.15,7.7,9.05
2.93,2.41,2.93,7.75,9.09
2.93,2.36,2.71,7.81,9.14
2.93,2.33,2.82,7.91,9.18
2.93,2.29,2.87,7.91,9.26
2.93,2.26,2.78,8.02,9.3
2.93,2.25,2.76,7.91,9.3
2.96,2.23,2.76,7.86,9.3
2.96,2.21,2.82,7.7,9.3
2.96,2.2,2.71,7.6,9.34
2.98,2.18,2.71,7.54,9.34
2.98,2.18,2.74,7.54,9.39
2.96,2.17,2.67,7.54,9.39
2.93,2.15,2.69,7.49,9.39
2.93,2.15,2.64,7.44,9.39
2.93,2.15,2.67,7.39,9.43
2.91,2.15,2.6,7.34,9.43
2.87,2.15,2.64,7.34,9.43
2.87,2.15,2.59,7.23,9.43
2.84,2.15,2.57,7.18,9.47
2.82,2.15,2.62,7.18,9.51
2.82,2.13,2.53,7.18,9.55
2.8,2.13,2.45,7.13,9.6
2.78,2.13,2.55,7.08,9.6
2.78,2.13,2.5,7.03,9.6
2.78,2.12,2.55,6.98,9.68
2.75,2.12,2.47,6.98,9.72
2.75,2.12,2.47,6.98,9.72
2.75,2.12,2.47,6.88,9.81
2.75,2.12,2.45,6.83,9.89
2.73,2.12,2.43,6.83,9.94
2.73,2.13,2.45,6.88,9.94
2.73,2.15,2.47,6.83,9.98
2.73,2.15,2.45,6.83,9.98
