ira,a401,hval,hmort,hequity,nifa,net_nifa,tfa,net_tfa,tfa_he,tw,age,inc,fsize,educ,db,marr,male,twoearn,dum91,e401,p401,pira,nohs,hs,smcol,col,icat,ecat,zhat,net_n401,hown,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5
0,0,90650,90650,0,10,-4470,10,-4470,-4470,-4470,42,53205,5,6,0,1,0,1,1,0,0,0,1,0,0,0,6,1,0.5405443,-4470,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,50000,0,50000,1700,1100,1700,1100,51100,51100,52,27465,4,16,1,1,0,0,1,0,0,0,0,0,0,1,3,4,0.3978536,1100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,500,46,4800,2,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,125000,78900,46100,3299,-1701,3299,-1701,44399,46899,39,33300,4,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,-1701,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56000,0,300000,150000,150000,84000,-16000,140000,40000,190000,300000,46,160200,6,14,0,1,0,1,1,0,0,1,0,0,1,0,7,3,0.5801663,40000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
260,0,0,0,0,3022,-15978,3282,-15718,-15718,-14718,55,39528,2,10,1,1,1,1,1,0,0,1,1,0,0,0,4,1,0.6044431,-15718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,35000,0,35000,16500,16350,16500,16350,51350,86650,63,25611,2,9,0,1,0,0,1,0,0,0,1,0,0,0,3,1,0.273178,16350,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,83,83,83,83,83,83,43,32316,4,10,1,1,1,1,1,0,0,0,1,0,0,0,4,1,0.5896286,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2330,0,130000,70000,60000,9725,7725,12055,10055,70055,74055,34,41757,4,12,0,1,0,0,1,0,0,1,0,1,0,0,5,2,0.4624346,10055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,275,-19565,275,-19565,-19565,-19240,32,13800,1,18,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0.1152104,-19565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,70000,0,70000,30000,30000,30000,30000,100000,100000,55,8850,2,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.036628,30000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,550,36,17280,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,33,11340,4,14,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,60000,0,60000,540,-460,540,-460,59540,59540,46,7767,5,12,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0.062312,-460,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90000,0,60000,0,60000,35499,35199,125499,125199,185199,185199,56,57984,2,16,1,1,0,1,1,0,0,1,0,0,0,1,6,4,0.7130944,125199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,65000,40000,25000,1000,-500,1000,-500,24500,24858,51,19968,2,18,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0.143074,-500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,1500,-7500,1500,-7500,-7500,-3700,27,43518,3,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.3243191,-7500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1500,58,17448,1,8,1,0,1,0,1,0,0,0,1,0,0,0,2,1,0.4215196,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,36400,25000,11400,250,-1450,250,-1450,9950,16450,34,28869,4,13,0,1,0,0,1,0,0,0,0,0,1,0,3,3,0.273178,-1450,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39000,0,175000,0,175000,21400,20300,60400,59300,234300,534300,58,23706,2,12,0,1,0,0,1,0,0,1,0,1,0,0,3,2,0.2696004,59300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,750,43,10668,1,17,0,0,1,0,1,0,0,0,0,0,0,1,2,4,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,57000,30000,27000,749,-3036,749,-3036,23964,42964,28,19701,4,6,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0.1582553,-3036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1520,0,8000,5000,3000,28,-6712,1548,-5192,-2192,-792,36,15186,4,9,0,1,1,0,1,0,0,1,1,0,0,0,2,1,0.1464927,-5192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1549,449,1549,449,449,7449,35,32022,3,14,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0.2951996,449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,4900,1900,4900,1900,1900,1900,28,20730,4,14,0,1,0,1,1,0,0,0,0,0,1,0,3,3,0.2092901,1900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,85000,78000,7000,3000,1300,3000,1300,8300,8300,30,32430,3,14,0,1,1,1,1,0,0,0,0,0,1,0,4,3,0.3719455,1300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,225000,80000,145000,12849,12849,12849,12849,157849,157849,36,51165,4,14,0,1,0,1,1,0,0,0,0,0,1,0,6,3,0.5405443,12849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,4000,4000,4000,4000,4000,11000,39,7143,6,8,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0.0486785,4000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10000,0,300000,150000,150000,2500,-3800,12500,6200,156200,356200,49,134490,5,18,1,1,1,1,1,0,0,1,0,0,0,1,7,4,0.7316045,6200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,50000,0,50000,750,50,750,50,50050,53050,44,11610,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,50000,0,50000,3199,3199,3199,3199,53199,58199,46,36390,4,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,3199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,300,250,300,250,250,-750,33,14877,1,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,-500,0,-500,-500,0,35,19287,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,45000,19500,25500,1950,450,1950,450,25950,25950,47,33792,6,17,0,1,0,0,1,0,0,0,0,0,0,1,4,4,0.3719455,450,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,56000,35000,21000,9999,6399,9999,6399,27399,27399,56,25761,2,16,0,1,0,0,1,0,0,0,0,0,0,1,3,4,0.273178,6399,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55000,32000,23000,100,-2900,100,-2900,20100,20100,43,29808,3,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.273178,-2900,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1455,-7545,1455,-7545,-7545,-6795,27,26940,1,18,0,0,1,0,1,0,0,0,0,0,0,1,3,4,0.2060434,-7545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21400,0,300000,150000,150000,32847,32847,54247,54247,204247,404247,52,22488,3,12,0,1,0,0,1,0,0,1,0,1,0,0,3,2,0.2696004,54247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,30000,20000,10000,0,-2100,0,-2100,7900,7900,33,22764,4,11,0,1,0,1,1,0,0,0,1,0,0,0,3,1,0.273178,-2100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3534,0,99950,76500,23450,1175,-4525,4709,-991,22459,31659,34,42429,2,13,1,1,1,1,1,0,0,1,0,0,1,0,5,3,0.7196674,-991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,175000,0,175000,3500,2700,3500,2700,177700,257700,40,47355,4,14,0,1,0,1,1,0,0,0,0,0,1,0,5,3,0.4407951,2700,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1300,-300,1300,-300,-300,19700,29,33600,4,14,0,1,0,1,1,0,0,0,0,0,1,0,4,3,0.2951996,-300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9600,0,100000,80000,20000,2980,-3620,12580,5980,25980,57980,59,64956,3,18,0,1,0,1,1,0,0,1,0,0,0,1,6,4,0.5336504,5980,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4200,0,200000,26000,174000,9200,7200,13400,11400,185400,185400,44,59664,5,14,0,1,0,1,1,0,0,1,0,0,1,0,6,3,0.5336504,11400,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,90000,80000,10000,500,-1500,500,-1500,8500,8500,42,47682,4,12,0,1,0,0,1,0,0,0,0,1,0,0,5,2,0.4407951,-1500,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,5,-6395,5,-6395,-6395,780,25,27918,1,16,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0.2060434,-6395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,200,200,200,200,200,200,34,53520,3,13,0,1,0,1,1,0,0,0,0,0,1,0,6,3,0.3598378,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,59000,20000,39000,0,0,0,0,39000,39000,41,46080,5,16,0,1,0,1,1,0,0,0,0,0,0,1,5,4,0.4407951,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,100,-700,100,-700,-700,3875,34,22800,2,12,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0.2060434,-700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1850,0,125000,0,125000,50350,45850,52200,47700,172700,576200,62,65028,2,12,0,1,0,0,1,0,0,1,0,1,0,0,6,2,0.5336504,47700,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2000,0,0,0,0,11000,11000,13000,13000,13000,73000,30,67125,2,16,0,1,0,1,1,0,0,1,0,0,0,1,6,4,0.3533661,13000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,1500,-1335,1500,-1335,-1335,-335,28,31800,4,12,0,1,1,0,1,0,0,0,0,1,0,0,4,2,0.2951996,-1335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,26,16983,1,12,1,0,1,0,1,0,0,0,0,1,0,0,2,2,0.4215196,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4000,0,95000,49000,46000,1700,1700,5700,5700,51700,58116,59,13974,3,7,0,0,1,0,1,0,0,1,1,0,0,0,2,1,0.1320933,5700,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,5300,3500,5300,3500,3500,5900,33,19236,1,17,1,0,1,0,1,0,0,0,0,0,0,1,2,4,0.4215196,3500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,1500,750,1500,750,750,975,46,12630,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,80000,80000,0,10,-5790,10,-5790,-5790,-5790,48,21066,2,14,0,0,1,0,1,0,0,0,0,0,1,0,3,3,0.2694195,-5790,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,150,-1850,150,-1850,-1850,1829,32,17550,2,13,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0.1283302,-1850,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,85000,0,85000,39000,39000,39000,39000,124000,131775,62,58272,1,11,1,0,1,0,1,0,0,0,1,0,0,0,6,1,0.7472324,39000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,500,-4500,500,-4500,-4500,350,29,18000,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-4500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,240000,70000,170000,11730,11730,11730,11730,181730,234730,48,77913,2,14,1,1,0,1,1,0,0,0,0,0,1,0,7,3,0.6849159,11730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
982,0,0,0,0,85,-1591,1067,-609,-609,-609,29,27486,6,10,0,1,1,0,1,0,0,1,1,0,0,0,3,1,0.2061994,-609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,16999,16999,16999,16999,16999,20777,26,33651,1,14,0,0,1,0,1,0,0,0,0,0,1,0,4,3,0.3086649,16999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2149,-2051,2149,-2051,-2051,-2051,32,20205,5,13,0,1,0,0,1,0,0,0,0,0,1,0,3,3,0.2092901,-2051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1000,0,75000,54000,21000,1000,700,2000,1700,22700,22700,41,45810,4,14,0,1,0,1,1,0,0,1,0,0,1,0,5,3,0.4624346,1700,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,400,-10500,400,-10500,-10500,-10500,32,67422,4,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.3598378,-10500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4000,0,300000,150000,150000,120000,116000,124000,120000,270000,270000,40,124932,4,17,0,1,0,1,1,0,0,1,0,0,0,1,7,4,0.5801663,120000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,285000,40000,245000,500,-400,500,-400,244600,444600,63,43902,2,9,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0.4407951,-400,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,4,4,4,4,4,854,31,3603,1,16,0,0,1,0,1,0,0,0,0,0,0,1,1,4,0.0278493,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,155000,17000,138000,2400,1900,2400,1900,139900,139900,53,96909,4,12,0,1,0,1,1,0,0,0,0,1,0,0,7,2,0.5679367,1900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,45000,0,45000,40000,39966,40000,39966,84966,86566,56,27621,2,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,39966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5000,0,90000,67000,23000,4000,4000,9000,9000,32000,32000,45,61560,4,16,0,1,0,1,1,0,0,1,0,0,0,1,6,4,0.5336504,9000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,75000,0,75000,8,-2617,8,-2617,72383,70883,52,9000,2,12,1,0,0,0,1,0,0,0,0,1,0,0,1,2,0.3536102,-2617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,9600,9150,9600,9150,9150,11725,43,18900,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,9150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,14000,14000,14000,14000,14000,14000,63,15558,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,14000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,55,55,55,55,55,55,26,32640,1,12,0,0,1,0,1,0,0,0,0,1,0,0,4,2,0.3086649,55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2000,0,60000,20000,40000,900,350,2900,2350,42350,42350,48,41655,3,10,1,1,0,1,1,0,0,1,1,0,0,0,5,1,0.7196674,2350,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,95000,52000,43000,1000,550,1000,550,43550,46900,46,32895,1,11,1,0,0,0,1,0,0,0,1,0,0,0,4,1,0.6028074,550,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,67000,27,10248,6,13,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0.1283302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,18,-2382,18,-2382,-2382,-1882,37,37662,11,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.2951996,-2382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,60000,48000,12000,856,656,856,656,12656,12856,59,23976,2,14,0,1,0,0,1,0,0,0,0,0,1,0,3,3,0.273178,656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,180000,95000,85000,734,734,734,734,85734,85734,53,31386,3,12,0,1,0,0,1,0,0,0,0,1,0,0,4,2,0.3719455,734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,175000,75000,100000,0,0,0,0,100000,100500,42,22941,4,12,1,0,1,0,1,0,0,0,0,1,0,0,3,2,0.491887,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40000,36000,4000,200,200,200,200,4200,5700,32,30186,2,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,200,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,66000,35000,31000,696,-7304,696,-7304,23696,27271,43,19068,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,-7304,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30000,16500,13500,0,0,0,0,13500,13500,25,19800,1,9,1,0,1,0,1,0,0,0,1,0,0,0,2,1,0.4041266,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,120000,26000,94000,0,0,0,0,94000,101546,31,28080,3,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,31,28467,3,11,1,1,0,1,1,0,0,0,1,0,0,0,3,1,0.4366938,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,45000,25500,19500,900,-7100,900,-7100,12400,12400,42,36603,4,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,-7100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,-1000,0,-1000,-1000,7484,40,10560,3,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-1000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,90000,45000,45000,200,-1800,200,-1800,43200,118800,53,34755,3,12,0,1,0,1,1,0,0,0,0,1,0,0,4,2,0.3719455,-1800,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000,0,50000,0,50000,6050,50,16050,10050,60050,60550,54,9816,1,12,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0.1431995,10050,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,-700,0,-700,-700,-25,28,23382,1,16,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0.2060434,-700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000,0,115000,0,115000,52500,52500,62500,62500,177500,240850,60,55476,2,12,1,0,0,0,1,0,0,1,0,1,0,0,6,2,0.7856908,62500,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,500,30,16800,1,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,80000,7500,72500,350,-14650,350,-14650,57850,58412,37,25488,4,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,-14650,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,72000,22000,50000,1300,-276,1300,-276,49724,50224,48,52836,3,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.5405443,-276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8000,0,120000,120000,0,6000,4800,14000,12800,12800,12800,31,50529,2,16,0,1,0,1,1,0,0,1,0,0,0,1,6,4,0.5336504,12800,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,44000,34000,10000,4005,-4995,4005,-4995,5005,19205,29,42828,2,14,0,1,0,1,1,0,0,0,0,0,1,0,5,3,0.4407951,-4995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2000,0,42000,39000,3000,125,-500,2125,1500,4500,8300,32,34455,3,13,0,1,0,1,1,0,0,1,0,0,1,0,4,3,0.3524857,1500,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,1891,-4609,1891,-4609,-4609,-2872,27,39003,2,15,1,1,0,1,1,0,0,0,0,0,1,0,4,3,0.5896286,-4609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,500,32,12750,1,10,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,-1800,0,-1800,-1800,-800,42,15786,4,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-1800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17000,0,0,0,0,0,0,17000,17000,17000,17895,35,9600,3,12,0,0,1,0,1,0,0,1,0,1,0,0,1,2,0.1173758,17000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1600,0,0,0,0,0,0,1600,1600,1600,4100,41,33225,1,18,0,0,0,0,1,0,0,1,0,0,0,1,4,4,0.2906278,1600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000,0,86000,22000,64000,4222,2222,5222,3222,67222,69222,53,29169,4,12,0,1,0,0,1,0,0,1,0,1,0,0,3,2,0.2696004,3222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,500,34,9600,3,12,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,2700,2400,2700,2400,2400,9999,28,25500,4,12,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0.2092901,2400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,200000,33750,166250,8999,5999,8999,5999,172249,217249,61,50919,3,18,1,1,0,1,1,0,0,0,0,0,0,1,6,4,0.6688337,5999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
