race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,33,4,MW,-0.01,0.793452381,1
White,2,34,3.1,MW,0.69,0.720238095,1
White,1,34,3.2,MW,-0.35,0.729761905,1
White,1,34,3.4,MW,2.05,0.748809524,1
White,1,32,3.9,SC,1.54,0.771428571,1
White,1,33,3.6,MW,1.1,0.755357143,1
White,1,35,3.2,MW,0.04,0.742261905,1
White,2,39,3,MW,1.35,0.773214286,1
White,1,40,3.8,MW,1.78,0.861904762,1
White,1,38,3,MW,0.1,0.760714286,1
White,1,32,3.5,SE,-0.58,0.733333333,1
White,2,38,3.8,MW,-0.81,0.836904762,1
White,1,30.5,3.4,MW,-0.66,0.705059524,1
White,1,30.7,3.6,MW,-0.46,0.726607143,1
White,2,40,3.4,MW,0.55,0.823809524,1
White,1,40,3.9,MW,0.75,0.871428571,1
White,1,41,2.9,MW,-0.91,0.788690476,1
White,1,36,3.1,MW,1.27,0.745238095,1
White,2,38,3,MW,-0.38,0.760714286,1
White,2,43,3.4,MW,1.31,0.861309524,1
White,1,41,3.4,MW,-0.28,0.836309524,1
White,2,38,3.1,MW,1.31,0.770238095,1
White,2,33,3.3,MW,-1.38,0.726785714,1
White,1,34,3.8,MW,0.8,0.786904762,1
White,1,33,3.4,MW,-0.46,0.736309524,1
White,1,34,3.6,MW,1.02,0.767857143,1
White,1,39,3.5,MW,-0.62,0.820833333,1
White,2,39,2.7,MW,0.06,0.744642857,1
White,2,44,2.9,MW,1.31,0.826190476,1
White,1,32,3.7,MW,0.38,0.752380952,1
White,1,33,3.6,MW,0.24,0.755357143,1
White,1,34,3.6,MW,0,0.767857143,1
White,2,34,3.5,MW,0.94,0.758333333,1
Black,1,30.3,3.3,MW,0.06,0.693035714,1
White,2,36,3.2,MW,-0.38,0.754761905,1
White,2,30,3.3,MW,-0.31,0.689285714,1
White,2,33,3.4,MW,-0.03,0.736309524,1
White,2,33,3.5,MW,1.41,0.745833333,1
White,2,32,3.4,MW,0.22,0.723809524,1
White,2,33,3.2,MW,-0.15,0.717261905,1
White,1,37,3.6,MW,0.32,0.805357143,1
White,2,33,3.6,MW,-0.81,0.755357143,1
White,2,35,3.4,MW,0.3,0.761309524,1
White,2,38,2.8,MW,-0.4,0.741666667,0
White,2,34,3.2,MW,0.77,0.729761905,1
White,1,36,4,MW,1.88,0.830952381,1
White,2,37,3.5,MW,0.84,0.795833333,1
White,2,39,3.8,MW,0.59,0.849404762,1
White,2,37,3.1,MW,-0.4,0.757738095,1
White,2,32,3.4,MW,0.08,0.723809524,1
White,2,36,3.1,MW,-0.87,0.745238095,1
White,2,35,3.2,MW,-1.46,0.742261905,1
White,1,33.5,3.3,MW,-1.5,0.733035714,0
White,2,35,3.3,Mt,-1.13,0.751785714,0
Asian,2,37,2.9,MW,0.06,0.738690476,1
White,1,38,3.6,MW,0.86,0.817857143,1
White,2,37,3.4,MW,0.06,0.786309524,1
White,2,35,2.4,MW,0.51,0.666071429,1
White,2,40,2.7,MW,-0.33,0.757142857,1
White,2,37,4,MW,1.15,0.843452381,1
White,1,41,3.8,MW,-1.13,0.874404762,0
Mexican,1,26.5,3,SC,0.12,0.616964286,1
White,1,38,2.8,MW,-0.91,0.741666667,0
White,2,42,2.9,MW,0.26,0.801190476,1
White,2,33.5,3.2,MW,-1.4,0.723511905,1
White,2,33,3.7,MW,1.72,0.764880952,1
White,2,33,3.8,MW,0.2,0.774404762,1
White,1,34,2.3,MW,-1.65,0.644047619,1
White,2,35,3.2,MW,-0.5,0.742261905,0
White,1,30,3.4,MW,-1.07,0.698809524,1
White,2,34,3.1,MW,0.71,0.720238095,1
White,2,36,2.6,MW,0.22,0.697619048,1
White,1,35,3.3,MW,-0.03,0.751785714,1
White,2,34,3.5,MS,-0.05,0.758333333,1
White,1,32,3.5,MW,-1.44,0.733333333,0
White,2,33.5,3,MW,-0.15,0.704464286,1
White,1,32.5,3.6,MW,0.06,0.749107143,1
White,1,36,4,MW,0.55,0.830952381,1
White,2,33,3.9,FW,-0.31,0.783928571,1
White,2,42,2.8,MW,0.88,0.791666667,1
White,2,37,3.4,MW,-1.42,0.786309524,1
White,1,40,3.6,MW,1.08,0.842857143,1
White,1,35,3.5,MW,0.96,0.770833333,1
White,1,39,4,MW,2.01,0.868452381,1
White,2,39,3.9,NG,1.42,0.858928571,1
White,1,32,3.2,NE,0.28,0.704761905,1
White,2,35,2.8,NG,1.07,0.704166667,1
White,2,32,3,NE,0.17,0.685714286,1
White,2,34.5,2.8,SE,-1.07,0.697916667,1
White,1,31,3,NG,0.17,0.673214286,1
White,2,32,3.2,NG,-0.67,0.704761905,0
White,1,32,2.9,NG,1.18,0.676190476,1
White,1,33,2.2,NE,-0.33,0.62202381,1
White,1,31,3.2,NG,0.09,0.692261905,1
White,1,36.5,3.1,NG,-1.23,0.751488095,0
White,2,31,3.1,SE,-0.57,0.682738095,0
White,1,33.5,2.1,SC,-0.36,0.61875,1
White,1,36,2.6,NG,0.09,0.697619048,1
White,2,36,2.9,NG,-1.47,0.726190476,1
White,1,34,3.2,NG,-0.04,0.729761905,1
White,1,36,3,NG,0.36,0.735714286,1
White,2,25.3,3.1,NG,0.09,0.611488095,1
Asian,2,27,3.4,NG,0.12,0.661309524,0
White,2,41,2.4,NG,0.83,0.741071429,1
White,1,27.5,3.1,NG,-0.52,0.638988095,1
White,2,38,2.3,GL,-1.18,0.694047619,1
White,2,29,3.5,NE,-0.3,0.695833333,1
White,2,39,3.8,NG,-0.33,0.849404762,0
White,2,33,3.4,NG,0.33,0.736309524,1
White,1,37,2.4,NG,-1.1,0.691071429,1
White,1,35,3.3,NE,-2.74,0.751785714,0
White,1,26.5,2.9,NE,-1.65,0.607440476,1
White,2,30,3.1,NE,-1.79,0.670238095,1
White,1,34,3.5,NE,0.07,0.758333333,0
White,2,36,3.3,NG,0.99,0.764285714,1
White,1,24.3,3.1,NG,-0.36,0.598988095,0
White,2,37,2.4,NG,-0.6,0.691071429,1
White,2,41,3.2,SE,-1.36,0.817261905,1
White,2,32,3,NG,0.54,0.685714286,1
White,2,37,2.2,NG,-0.22,0.67202381,1
White,1,34,3.2,NG,2.05,0.729761905,1
White,1,36,2.7,NG,0.07,0.707142857,1
White,1,29,2.8,NG,-0.78,0.629166667,1
White,1,38,3,NG,0.81,0.760714286,1
White,2,33,2.6,NG,-0.36,0.660119048,1
White,2,30.5,2.7,MS,0.52,0.638392857,1
White,2,34,2.7,NG,0.2,0.682142857,1
White,2,34,2.9,NG,0.38,0.701190476,1
White,2,35,2.5,NE,-0.2,0.675595238,1
White,1,31,3.4,MS,0.91,0.711309524,1
White,2,34,2.5,NE,-1.65,0.663095238,1
White,2,37,3,SC,2.1,0.748214286,1
White,1,36,3.2,SC,-0.78,0.754761905,1
White,2,38,2.6,NG,-0.36,0.722619048,1
White,1,40,2.9,NG,0.89,0.776190476,0
White,1,32.5,3.7,NE,1.52,0.758630952,1
White,2,35,2.6,NE,1.31,0.685119048,1
White,2,32.5,2.4,GL,0.67,0.634821429,1
White,2,35,3.3,NG,1.39,0.751785714,1
White,1,28,3.5,Mt,-1.18,0.683333333,0
White,2,36,3.9,NG,-0.01,0.821428571,1
White,1,39,3.1,NG,0.44,0.782738095,1
White,2,34,2.8,NG,0.52,0.691666667,1
White,2,42,2.5,NG,0.97,0.763095238,1
White,2,36,2.9,NE,-1.28,0.726190476,1
White,1,36,2.9,NE,-0.67,0.726190476,1
White,2,34,3.2,Mt,0.75,0.729761905,1
White,2,19.5,3.4,FW,-0.38,0.567559524,1
White,2,38,2.4,SE,2.16,0.703571429,1
White,2,35,3.3,NE,0.78,0.751785714,1
White,1,34,2.8,NG,-1.42,0.691666667,0
White,2,25.5,2.7,NE,0.73,0.575892857,1
White,2,39,2.6,GL,0.9,0.735119048,1
White,1,37,3.6,MW,1.1,0.805357143,1
White,1,33,3.5,GL,0.25,0.745833333,1
White,1,30,3.1,GL,0.97,0.670238095,1
Asian,1,36,3.3,GL,1.74,0.764285714,1
White,1,36,3.2,GL,-0.14,0.754761905,1
White,2,33,2.5,GL,-0.75,0.650595238,1
White,2,39,2.6,GL,1.42,0.735119048,1
White,2,41,2.6,GL,1.22,0.760119048,1
White,2,35,3.3,GL,0.94,0.751785714,1
White,2,28,3,MW,-0.43,0.635714286,1
White,2,31,2.2,GL,-0.46,0.59702381,1
White,2,25.5,3.7,GL,0.65,0.671130952,1
White,1,35,3.6,GL,1.18,0.780357143,1
White,1,37,3.3,GL,0.65,0.776785714,1
White,2,42,3,GL,1.05,0.810714286,1
White,1,40,2.4,GL,0.41,0.728571429,1
White,2,40,2.8,GL,1.42,0.766666667,1
White,2,33,3.3,GL,0.21,0.726785714,1
White,1,41,3.6,GL,1.05,0.855357143,1
White,1,32,3.5,GL,1.34,0.733333333,1
White,1,36,3.2,GL,-1.4,0.754761905,1
White,2,37,2.8,GL,-0.1,0.729166667,1
White,1,40,3.4,MS,0.73,0.823809524,1
White,1,38,3.7,GL,0.81,0.827380952,1
Black,1,25.5,2.2,GL,-2.14,0.52827381,0
White,2,36,2.5,GL,-0.27,0.688095238,1
White,1,38.5,2.6,GL,-0.69,0.728869048,1
White,1,30.3,3.5,GL,0.97,0.712083333,1
White,2,31.5,3.1,NE,-1.72,0.688988095,1
White,2,33,2.8,GL,-0.55,0.679166667,1
White,1,37,3.2,MW,-0.59,0.767261905,1
White,1,38,3.4,GL,0.09,0.798809524,1
White,1,35,3.3,GL,0.86,0.751785714,1
White,2,35,2.9,GL,-0.84,0.713690476,1
White,2,32,3.7,GL,1.62,0.752380952,1
White,2,39,3.1,GL,1.82,0.782738095,1
White,1,40,3.5,GL,1.54,0.833333333,1
White,1,35,2.8,GL,-0.23,0.704166667,1
White,2,35,2.5,MW,-0.55,0.675595238,1
White,2,39,2.7,GL,1.1,0.744642857,1
White,2,38,3.7,GL,0.53,0.827380952,1
White,2,42,4,GL,2.02,0.905952381,1
White,2,40,2.3,GL,-0.92,0.719047619,1
White,2,37,2.9,GL,-0.31,0.738690476,1
White,2,36,3,GL,-0.68,0.735714286,1
White,2,37,3,GL,0.94,0.748214286,1
White,1,34,3.9,GL,0.57,0.796428571,1
White,2,30,3,GL,0.65,0.660714286,1
White,2,33,2.4,GL,0.01,0.641071429,1
White,1,35.5,3.6,GL,0.81,0.786607143,1
White,2,40,3.1,GL,1.38,0.795238095,1
White,1,36,2.8,GL,-0.07,0.716666667,1
Asian,1,30,3.5,GL,-1.6,0.708333333,1
Black,1,28,2.8,GL,-2.31,0.616666667,1
White,1,33,3.2,NG,0.01,0.717261905,1
White,1,31,3.2,GL,-0.51,0.692261905,1
White,1,30,3.1,GL,-0.43,0.670238095,0
White,2,33,3.7,GL,0.13,0.764880952,1
White,2,39,3.7,GL,-0.03,0.839880952,1
White,1,35,2.9,GL,-1.36,0.713690476,1
White,1,44,3.9,GL,1.74,0.921428571,1
White,2,41,2.4,Mt,0.09,0.741071429,0
White,1,35,3.2,GL,-0.96,0.742261905,1
Asian,1,35,3,GL,-1.18,0.723214286,1
White,2,35,3.2,GL,1.7,0.742261905,1
Hispanic,2,27.5,2.4,SC,-0.79,0.572321429,0
White,2,41,2.6,GL,-0.07,0.760119048,1
White,2,35.5,3.4,GL,0.85,0.767559524,1
White,1,34,3.5,GL,-1.41,0.758333333,1
White,1,40,2.4,GL,-0.23,0.728571429,1
White,1,36,2.7,GL,0.81,0.707142857,1
White,2,31,2.7,GL,-1.99,0.644642857,1
White,1,34,3.3,GL,-1.44,0.739285714,1
White,1,30.5,3.4,GL,0.25,0.705059524,1
White,1,38,3.8,GL,1.38,0.836904762,1
White,1,31,3.4,GL,-0.03,0.711309524,1
Hispanic,1,35,3,FW,0.45,0.723214286,0
White,1,25.5,3.6,GL,-0.63,0.661607143,1
White,2,33,2.8,MS,0.45,0.679166667,1
White,2,33,3.4,GL,-0.07,0.736309524,1
Black,1,32,3,GL,-0.59,0.685714286,1
Mexican,1,30,2.8,GL,-1.48,0.641666667,0
White,2,40,3.2,GL,0.57,0.804761905,1
Black,2,22,2.5,GL,-1.64,0.513095238,0
White,1,35.7,3,MS,-1.72,0.731964286,0
White,2,36,3.2,GL,-0.39,0.754761905,1
White,2,35,3.5,GL,1.26,0.770833333,1
White,1,32,3,GL,0.09,0.685714286,1
White,1,31,3.2,MS,-1.56,0.692261905,0
White,1,37,3.4,GL,0.09,0.786309524,1
White,2,35,2.4,SC,0.53,0.666071429,1
White,2,32.5,3.2,GL,0.29,0.711011905,1
White,2,32,3.3,GL,-1.16,0.714285714,1
White,1,25,2.7,GL,-1.44,0.569642857,0
White,1,29,2.5,GL,-0.75,0.600595238,0
White,2,35,3,GL,-2,0.723214286,1
White,1,32,3.5,GL,0.05,0.733333333,1
White,2,37,3.3,GL,-0.15,0.776785714,1
White,2,40,3.3,GL,-0.59,0.814285714,1
White,2,39,3.3,GL,-0.64,0.801785714,1
White,1,37,3.3,GL,0.33,0.776785714,1
White,1,33,3.5,GL,0.17,0.745833333,1
White,1,36,3.6,GL,0.85,0.792857143,1
White,2,37,3,GL,0.77,0.748214286,1
White,1,33,3.7,GL,-0.38,0.764880952,1
White,2,30.5,3.6,GL,1.54,0.724107143,1
White,2,38,2.8,GL,-0.35,0.741666667,1
White,2,36,2.9,GL,-0.92,0.726190476,0
White,2,39,2.7,GL,0.01,0.744642857,0
White,1,21,2.7,NE,-0.24,0.519642857,1
White,1,27,2.6,NE,1.06,0.585119048,0
White,2,29.3,2.5,SE,0.28,0.604345238,1
White,2,22,3.2,NE,0.46,0.579761905,1
White,2,27,2.4,GL,0.6,0.566071429,1
White,2,23,2.7,NE,0.35,0.544642857,1
White,1,26,3.2,NE,-0.28,0.629761905,1
White,2,29.5,2.5,GL,0.69,0.606845238,1
White,2,28.5,3.1,GL,0.35,0.651488095,1
White,1,37,3.5,GL,0.8,0.795833333,1
White,1,36,3.5,GL,0.9,0.783333333,1
White,2,25,2.9,GL,-0.49,0.588690476,1
White,2,32,2.2,GL,0.25,0.60952381,1
White,2,32,2.7,NE,0.16,0.657142857,0
White,2,21.5,2.8,FW,0.4,0.535416667,1
White,2,25.5,3.1,GL,0.99,0.613988095,1
White,2,26,2.8,NE,-0.46,0.591666667,1
White,2,30,2.8,FW,-0.09,0.641666667,0
White,2,28.5,2.7,GL,-0.14,0.613392857,1
White,2,33.5,3.7,GL,0.69,0.771130952,1
White,1,26,3,GL,-0.28,0.610714286,1
White,1,28,2.8,GL,-0.19,0.616666667,1
White,2,42,3.2,GL,0.84,0.829761905,1
White,2,22.7,3.1,NE,-0.46,0.578988095,1
White,2,29,2.7,SE,1.14,0.619642857,1
Other,1,30,2.5,NE,0.55,0.613095238,1
White,1,38,2.9,GL,0.13,0.751190476,0
White,2,24.5,2.9,MS,0.2,0.582440476,1
White,2,31,2.2,SE,0.5,0.59702381,1
White,1,34,3.6,Mt,1.09,0.767857143,1
White,2,30,2.9,NE,1.24,0.651190476,1
White,2,25,2.6,FW,0.9,0.560119048,1
White,1,25,2.5,SE,0.25,0.550595238,0
White,2,26.5,2.7,NE,0.16,0.588392857,1
White,2,17,3.5,Mt,0.2,0.545833333,0
White,2,26,2.5,NE,-0.58,0.563095238,1
Amerindian,1,34,4,NW,1.28,0.805952381,1
White,1,37,3.1,GL,0.99,0.757738095,1
White,1,30,3.3,GL,0.99,0.689285714,1
White,2,23,2.7,GL,-0.19,0.544642857,1
White,2,31,2.5,MS,0.6,0.625595238,1
White,1,40,3.3,GL,0.99,0.814285714,1
White,1,41,3.2,GL,1.64,0.817261905,1
White,2,37,2.7,GL,1.54,0.719642857,1
White,1,27.3,2.5,FW,1.34,0.579345238,0
White,2,31,2.1,MS,0.16,0.5875,1
White,2,24.5,3.3,SE,0.87,0.620535714,1
White,2,36,2.2,GL,1.49,0.65952381,1
White,1,41,2.9,GL,2.02,0.788690476,1
White,2,26,2.6,SC,1.28,0.572619048,0
White,1,25.5,2.7,MS,-0.09,0.575892857,0
White,2,31.3,2.4,GL,-0.4,0.619821429,1
White,2,28,2.3,NE,0.46,0.569047619,1
White,1,39,2.9,GL,1.39,0.763690476,1
White,1,39,3.3,GL,2.02,0.801785714,1
White,2,28,2.3,NE,-0.09,0.569047619,1
White,2,30.7,2.3,GL,0.16,0.602797619,1
White,2,30,2.7,Mt,-0.39,0.632142857,1
White,1,33,2.4,SC,-0.24,0.641071429,1
White,2,28,2.4,NE,0.46,0.578571429,1
White,2,24,2.8,GL,0.84,0.566666667,1
White,2,28,2.7,NE,0.16,0.607142857,1
White,1,24.5,2.8,NE,-0.68,0.572916667,1
Black,2,18,3.3,SE,-2.12,0.539285714,0
White,2,31,2.4,GL,0.1,0.616071429,1
White,2,31,2.2,GL,-0.14,0.59702381,0
White,2,27,2.5,NE,-0.39,0.575595238,1
White,1,33,2.6,GL,1.34,0.660119048,1
White,2,32,2.4,GL,0.99,0.628571429,1
White,1,26.7,3.2,GL,0.2,0.638511905,1
Mexican,2,28,2.2,GL,-0.31,0.55952381,1
White,1,39,3.5,GL,0.4,0.820833333,1
White,2,26,3.1,MS,-0.64,0.620238095,0
White,2,27.5,2.9,GL,-0.34,0.619940476,1
White,2,27,2.6,NE,0.94,0.585119048,1
White,2,24.3,3,NE,-0.05,0.589464286,0
White,1,26.5,3.1,GL,-0.19,0.626488095,1
White,2,30.5,2.7,NG,0.31,0.638392857,1
White,1,27.5,3.8,SE,0.46,0.705654762,1
White,1,32,2.6,GL,0.16,0.647619048,1
White,2,33.7,3.2,MW,1.43,0.726011905,1
White,2,40,3.1,GL,-0.34,0.795238095,1
White,2,28,3.4,SE,-0.43,0.673809524,1
White,2,22,3,MS,0.8,0.560714286,1
White,1,29,2.6,MS,0.2,0.610119048,0
White,2,24,2.7,SE,1.39,0.557142857,1
White,2,29.7,2.5,NE,0.35,0.609345238,1
White,2,34,2.4,MS,1.43,0.653571429,1
White,2,39,2.8,GL,0.55,0.754166667,1
White,2,22,3,NG,-0.83,0.560714286,1
White,2,33,1.9,NE,1.05,0.593452381,1
White,2,24.3,3.8,SE,1.14,0.665654762,1
White,2,28.5,3,MW,0.25,0.641964286,1
White,1,32,2.7,MS,0.16,0.657142857,1
White,2,27,2.7,FW,0.31,0.594642857,0
White,1,19.5,3.2,GL,0.16,0.548511905,1
White,2,18.3,2.7,GL,0.1,0.485892857,1
White,1,37,3.4,GL,0.12,0.786309524,1
White,1,25,2.6,GL,-0.58,0.560119048,0
White,1,34,2.3,GL,1.2,0.644047619,1
White,1,33,3.1,GL,1.24,0.707738095,1
White,2,38,3.7,GL,1.54,0.827380952,1
White,2,35,2.7,MS,1.2,0.694642857,1
White,1,32,2.6,GL,1.88,0.647619048,1
White,2,23.7,2.8,NE,0.28,0.562916667,0
White,2,29.7,2.5,MS,-0.14,0.609345238,1
White,2,30,2.1,NE,0.99,0.575,1
White,2,43,2.8,GL,0.6,0.804166667,1
White,2,24.5,2.4,GL,-0.43,0.534821429,1
White,2,25,2.4,SE,-0.93,0.541071429,0
White,1,37,3.2,NG,-0.3,0.767261905,1
White,2,29.5,3.2,NG,1.97,0.673511905,1
White,2,38,2.8,NG,-0.16,0.741666667,1
White,2,36,2.7,NG,-1.11,0.707142857,0
White,2,41,2.7,NG,-2.1,0.769642857,0
White,1,35,2.9,NG,1.72,0.713690476,1
White,1,35.5,3.3,NG,2.11,0.758035714,1
White,2,30,3.9,NG,0.75,0.746428571,1
White,2,34.5,2.8,NG,-0.18,0.697916667,1
White,2,32,3.5,MW,0.39,0.733333333,1
Asian,2,25,2.5,NG,-1.86,0.550595238,0
White,2,39.5,3.2,NG,2.24,0.798511905,1
White,1,37,3.1,NG,-0.13,0.757738095,0
White,2,41,3.2,NG,1.24,0.817261905,1
White,1,31,3.5,NG,-2.21,0.720833333,0
White,1,39,3.1,NG,-0.08,0.782738095,1
White,1,39,2.6,NG,0.37,0.735119048,1
White,2,39,3.1,NE,0.66,0.782738095,1
White,1,31,3.7,FW,1.09,0.739880952,1
Asian,2,40,3,FW,0.78,0.785714286,1
White,2,37,3,FW,0.8,0.748214286,1
White,1,39,3.6,FW,1.9,0.830357143,1
Amerindian,2,37,2.9,FW,0.34,0.738690476,1
Other,2,39,2.6,FW,0.66,0.735119048,1
Asian,2,37,2.4,MS,-0.44,0.691071429,0
White,2,37,3.5,FW,-0.1,0.795833333,1
White,1,34.5,3.1,FW,-0.46,0.726488095,0
White,1,35,3,FW,0.71,0.723214286,1
Hispanic,2,32,3.4,FW,0.2,0.723809524,1
White,2,35,3.2,SC,-0.59,0.742261905,1
White,2,35,3.3,FW,0.48,0.751785714,1
White,1,40,3.5,FW,0.3,0.833333333,1
White,2,40,2.8,FW,-0.16,0.766666667,1
White,2,40,2.6,NG,1.49,0.747619048,1
Hispanic,1,27,3.2,SE,-0.71,0.642261905,0
Mexican,2,31,2.8,FW,-0.23,0.654166667,0
Mexican,2,30,2.6,FW,0.31,0.622619048,1
White,2,35,3,FW,-0.87,0.723214286,1
White,2,34,3,SE,-0.85,0.710714286,1
White,2,33.5,3.7,FW,0.43,0.771130952,1
Hispanic,1,31,3.4,SE,0.04,0.711309524,1
White,1,34,4,Mt,-0.66,0.805952381,1
White,1,47,3.6,FW,1.27,0.930357143,1
Black,1,29.5,3,FW,-0.1,0.654464286,1
White,1,40,3.1,NE,0.28,0.795238095,1
White,1,34,3.6,FW,1.22,0.767857143,1
White,2,36,3.2,Mt,-0.71,0.754761905,1
White,1,41,3.6,FW,1.43,0.855357143,1
Mexican,2,32,2.7,FW,-0.22,0.657142857,1
White,2,34,3,SC,-0.57,0.710714286,1
White,2,36,3.2,Mt,0.39,0.754761905,1
White,1,40,2.9,FW,0.51,0.776190476,1
White,1,36,3.3,FW,1.02,0.764285714,1
White,1,37,3,FW,-0.55,0.748214286,1
White,1,35,3.1,FW,-0.28,0.732738095,1
White,2,33,3.5,FW,-0.76,0.745833333,1
White,1,44,2.1,FW,0.51,0.75,1
Hispanic,1,35,2.7,FW,1,0.694642857,1
White,1,41,2.6,SE,0.72,0.760119048,1
White,1,38,2.8,FW,-1.33,0.741666667,1
White,1,34,2.8,FW,-1.15,0.691666667,1
White,2,38,2.8,FW,0.66,0.741666667,1
White,1,31,3.7,Mt,0.01,0.739880952,1
White,2,40,3.5,FW,1.49,0.833333333,1
White,1,34,3.3,FW,-0.29,0.739285714,1
White,1,38,3.1,FW,1.12,0.770238095,1
White,2,41,2.7,FW,2.15,0.769642857,1
White,2,45,2.6,FW,0.94,0.810119048,1
White,1,38,3.2,FW,-0.59,0.779761905,1
White,1,35,3.1,FW,-0.08,0.732738095,1
White,2,32,3.1,FW,1.09,0.695238095,1
White,1,35,3.4,FW,1.52,0.761309524,1
White,1,38,2.7,FW,1.2,0.732142857,1
Asian,1,39,2.7,FW,-0.51,0.744642857,1
Mexican,1,31,3.1,FW,0.2,0.682738095,1
White,1,40,3,FW,2.24,0.785714286,1
White,1,38,3,FW,0.46,0.760714286,1
White,1,41,3.2,FW,0.53,0.817261905,1
White,2,32,3.6,FW,0.5,0.742857143,1
White,2,32,2.8,SE,0.98,0.666666667,1
Asian,2,34,2.6,FW,-1.8,0.672619048,0
Asian,1,31,3.4,FW,-0.19,0.711309524,1
White,2,41,2.4,MS,0.12,0.741071429,1
White,2,34,3,FW,1.28,0.710714286,1
Mexican,1,28,3.3,FW,-0.5,0.664285714,1
White,1,34,3.3,FW,0.14,0.739285714,1
Asian,1,28,3.2,FW,-1.44,0.654761905,1
White,1,38,3.2,FW,-0.07,0.779761905,1
White,2,35,3.2,FW,0.87,0.742261905,1
White,1,39.5,3.4,MW,1.58,0.817559524,1
White,1,36,2.9,FW,-0.21,0.726190476,1
White,2,34,3.1,FW,-0.4,0.720238095,1
White,1,35,3,FW,0.73,0.723214286,1
White,2,37,3,GL,0.86,0.748214286,1
White,1,35,3.5,FW,-0.12,0.770833333,1
White,2,36,3.1,FW,2.16,0.745238095,1
White,1,35,3.1,FW,0.57,0.732738095,1
White,1,32.5,3.4,FW,-0.31,0.730059524,1
White,2,36,3,FW,1.22,0.735714286,1
White,1,38,3.2,FW,0.69,0.779761905,1
White,1,29,3.8,FW,0.24,0.724404762,1
White,1,32.5,3.3,NE,0.6,0.720535714,1
White,2,34,3.2,Mt,-0.62,0.729761905,1
White,2,34,3.2,FW,-0.45,0.729761905,1
White,2,34,3.6,FW,0.85,0.767857143,1
White,2,36,3.4,FW,1.66,0.773809524,1
White,1,27.5,3.6,FW,2.21,0.686607143,1
White,2,36,3,FW,0.76,0.735714286,1
White,2,36,3.3,NE,0.71,0.764285714,1
White,2,38,3,FW,0,0.760714286,1
White,1,31,3.5,FW,0.22,0.720833333,1
Other,2,41,2.6,FW,-0.58,0.760119048,1
Mexican,2,28,2.7,FW,0.21,0.607142857,0
Asian,2,31.5,2.8,FW,0.82,0.660416667,1
White,2,36,3.1,Mt,0.18,0.745238095,1
White,2,43,3.1,FW,1.97,0.832738095,1
White,1,41,3.3,Mt,0.35,0.826785714,1
White,2,37,2.5,FW,-0.97,0.700595238,0
Asian,1,30,2.8,FW,-0.32,0.641666667,0
Black,2,32,2.7,MS,0.01,0.657142857,0
White,2,37,3,FW,1.72,0.748214286,1
Mexican,1,29,3.5,FW,1.2,0.695833333,1
White,1,39,2.8,FW,-0.77,0.754166667,1
White,2,35,2.7,FW,-0.38,0.694642857,0
White,1,35,3.4,FW,-0.08,0.761309524,1
White,1,33.5,3.3,FW,0.6,0.733035714,1
White,1,41,2.5,FW,-0.24,0.750595238,1
Asian,2,38,2.4,FW,-2.15,0.703571429,1
White,1,28.5,3.6,FW,1.04,0.699107143,1
White,2,40,3.6,FW,1.76,0.842857143,1
Other,1,38,3.2,FW,0.22,0.779761905,1
White,2,36,3,FW,0.19,0.735714286,1
Other,2,36,2.9,NE,0.66,0.726190476,1
White,2,36,3.1,FW,-0.21,0.745238095,1
Black,2,39,2.1,FW,-0.11,0.6875,1
White,1,32.5,3.4,FW,1.02,0.730059524,1
Hispanic,2,36,2.7,FW,-0.61,0.707142857,0
White,2,29,3.5,FW,-0.71,0.695833333,0
White,1,35,3.3,FW,-0.57,0.751785714,0
White,2,37,2.9,FW,-0.75,0.738690476,1
White,1,36,3.3,FW,-0.44,0.764285714,1
White,1,40,3,FW,-0.29,0.785714286,1
Other,2,43,3.6,FW,1.1,0.880357143,1
White,2,35,3.1,FW,0.53,0.732738095,1
White,2,34,3.6,FW,0.47,0.767857143,1
White,1,35,3.2,FW,1.56,0.742261905,1
White,2,38,2.8,SC,0.2,0.741666667,1
White,2,36,3.2,FW,-0.51,0.754761905,1
White,1,39,2.7,FW,0.15,0.744642857,0
White,2,33,3.5,FW,-0.55,0.745833333,1
Other,1,36,3.5,FW,0.76,0.783333333,1
Mexican,2,33.5,2.6,FW,0.34,0.666369048,1
White,1,35,3.1,Mt,-0.04,0.732738095,1
White,2,42,2.3,FW,0.81,0.744047619,1
White,1,31.5,3.1,NG,-0.02,0.688988095,0
White,2,37,3,FW,-1.77,0.748214286,1
White,1,39,3.2,FW,0.8,0.792261905,1
Mexican,1,37,3,FW,0.06,0.748214286,1
White,2,36,3.5,FW,2.03,0.783333333,1
Amerindian,1,36,2.6,GL,0.4,0.697619048,1
Black,1,28,3,NG,-1.46,0.635714286,1
White,2,34,2.8,FW,-0.2,0.691666667,0
White,2,35,3.4,NE,0.3,0.761309524,1
White,2,33,3.3,FW,2.13,0.726785714,1
White,1,43,3.7,FW,0.54,0.889880952,1
Asian,2,34,3.1,FW,0.91,0.720238095,1
White,1,37,3,FW,0.89,0.748214286,1
White,2,33,2.9,FW,0.01,0.688690476,1
White,2,35,3.5,FW,0.67,0.770833333,1
White,2,36,3.1,NE,-0.23,0.745238095,1
Black,1,36,3.2,FW,0.26,0.754761905,1
